is_bad,emp_length,home_ownership,annual_inc,verification_status,debt_to_income,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,mths_since_last_major_derog,policy_code,state_income,balance_open_acc,income_balance,open_total,years_of_cr_line,purpose_cat_clean,Notes_na,Note_na,Note_length
1,10,MORTGAGE,127000,VERIFIED - income,12.84,0,0,10,0,10.34618422,84.2,7,2,PC1,11.19711823,8.043567009,4.078748755,1,14.75890411,individual major expenses,1,NA,0
0,2,RENT,40000,not verified,19.41,1,0,9,0,8.535622327,50.4,22,3,PC1,11.36866241,6.338201382,7.855459544,0.409090909,3.506849315,debt consolidation,1,NA,0
0,6,RENT,29000,VERIFIED - income,15.77,0,4,17,0,9.652330255,24.5,49,2,PC3,11.04594127,6.819052633,1.864112618,0.265625,14.43013699,individual major expenses,0,This will take care of some extra expenses I have occured while taking care of my mother.    I'm great with my savings/retirement and money in general and in three years I will be debt free.  Great for me!!,206
1,10,MORTGAGE,82000,VERIFIED - income,8.6,0,1,10,0,9.332115429,65,23,1,PC5,11.30927812,7.029441797,7.260492297,0.434782609,23.26849315,small business,1,NA,0
0,1,RENT,31000,not verified,9.56,0,1,5,0,8.410720947,76.2,6,3,PC2,11.02674367,6.80106054,6.898086337,0.833333333,3.506849315,debt consolidation,0,I am a recent college graduate and the expenses of starting an adult life have gotten to be confusing and i'd love to just pay my credit cards off and make one payment every month. thank you for your consideration,213
0,1,MORTGAGE,60000,VERIFIED - income source,13.16,0,0,6,0,9.661734412,28.4,15,1,PC3,11.19309203,7.869911267,3.820682629,0.4,12.34520548,debt consolidation,0," My spouce and I are looking for a 5 year debt consolidation loan for our 3 credit cards.  The amount of our credit card monthly payments will equal the amount of this consolidation loan.  Our annual gross income is 60,000 and our annual total bill payments equals 24,000. Our credit score is currently at 772. I work for Allegheny Ludlum and am in the Air Force reserves.<br/> Borrower added on 04/13/11 > Correction on aboves sentence:<br/>The amount of our current credit card monthly payments will equal the same amount as this consolidation loans monthly payment.<br/> Borrower added on 04/13/11 > All 3 credit cards will be closed out with the start of this loan consolidation. This is part of our strict 5 year financial plan.<br/> Borrower added on 04/13/11 > My spouse is a stay-at-home-mom/homemaker.<br/>",843
0,1,RENT,70004,not verified,7.56,0,1,9,0,9.129889248,58,17,2,PC2,10.99765665,6.932556287,7.587686972,0.529411765,8.756164384,other,0,I am requesting this loan to be able to purchase a car reliable enough for my work needs. I am a personal trainer/ pilates private instructor and my husband is an event dj and we both rely on our own transportation. I have a great credit history and I am very responsible and dedicated to paying all my bills on time. Giving me this loan would be a huge help for me to take this next step with my life.,402
1,1,RENT,36000,not verified,6.9,0,0,12,0,9.030016818,43.5,7,2,PC5,11.30927812,6.5449904,4.31189364,1,6.838356164,small business sub_cat,0,Extra money to take care of bills until graduation.,51
0,3,RENT,42500,VERIFIED - income,6.47,0,0,3,0,7.142036575,15.8,5,2,PC3,11.34986521,6.042632834,33.65003959,0.6,29.19753425,individual major expenses,0," This money will go towards funding my dream wedding. As a fiscally responsible person, I've never had to rely on credit extended by banks. I'm using this site in an effort to ensure my credit worthiness for greater future expenses to come. I would consider myself low risk as I pride myself on having never missed a payment.<br/>",358
0,4,MORTGAGE,66000,VERIFIED - income source,0.27,0,0,9,0,7.070724107,1.8,13,1,PC3,11.38109548,4.872649551,56.12244898,0.692307692,9.345205479,individual major expenses,0, This loan is being used to fund approximately 40% of a used car purchase; the rest I am supplying myself (cash from savings).  I do not have any other car payments.<br/><br/>Thank you for your consideration.<br/>,241
1,2,RENT,77004,VERIFIED - income,22.72,0,2,13,0,9.854087202,75.8,19,1,PC4,11.02674367,7.289085311,4.045390071,0.684210526,7.753424658,debt consolidation,0, Plan to consolidate credit card debt into one fixed payment a month.<br/> Borrower added on 09/18/11 > This loan will payoff my credit card debt and provide me with a very manageable monthly payment.<br/> Borrower added on 09/19/11 > My minimum monthly CC payments currently is $895 and I haven't had any late payments. This loan will reduce my monthly payment amount to 1 fixed payment of $510 and allow me pay off the debt in 5 years instead approximately 7-10 years.<br/>null,507
0,3,MORTGAGE,105000,VERIFIED - income source,21.74,0,3,12,0,9.380336279,64.4,46,1,PC5,11.00369856,6.895345259,8.859264259,0.260869565,13.68219178,debt consolidation,0, i have a high interest credit card that i am having a hard time paying off  this will allow me a time frame to have it paid off<br/>,161
0,3,RENT,60000,not verified,21.98,0,0,8,0,8.747034264,86.2,12,1,PC1,11.30927812,6.667433778,9.53743443,0.666666667,14.34794521,debt consolidation,1,NA,0
0,5,MORTGAGE,90000,not verified,12.39,0,0,11,0,10.78209719,94,20,1,PC3,11.30927812,8.384181144,1.869158879,0.55,19.76164384,individual major expenses,0," I have only been able to pay the minimums on my credit cards for several years now.  During the credit crisis all my cards raised the interest into the 20% range.  A look at my credit history shows that I have never been in default.  I have always made my payments.  I do not want to ruin my credit.  The payment on this new loan will be within a few dollars of the current minimum payments I make on the credit cards I will pay off with this loan. Therefore, I will have no problem affording it and after 3 years the debt will be gone instead of only paying the interest as I am currently doing.  Please help, I want to get out of debt.<br/>",671
0,10,MORTGAGE,69996,VERIFIED - income,11.3,0,1,5,0,8.955319082,36,15,2,PC2,11.04359361,7.345752112,9.034073309,0.333333333,19.76164384,debt consolidation,1,NA,0
0,1,MORTGAGE,135000,not verified,5.92,1,0,7,0,6.7310181,4,38,3,PC5,11.02674367,4.783913921,161.2903226,0.184210526,14.59726027,individual major expenses,1,NA,0
0,2,MORTGAGE,128148,VERIFIED - income source,8.47,0,0,12,0,9.818038591,28.8,24,2,PC5,11.11845964,7.333077479,6.979358423,0.5,14.0109589,individual major expenses,0," This loan is to bring a higher interest credit card from 13% to 7.57%. We have been paying large amounts to this credit card to pay it down. Our payments have been on time and obviously we have excellent credit, we just wanted to give it a 36 month structure and a lower interest payment to save some money.<br/>Thanks.<br/>",353
0,2,RENT,41300,VERIFIED - income source,5.29,0,1,6,0,8.617943095,70.9,14,3,PC2,10.99765665,6.826002777,7.469705191,0.428571429,23.93424658,individual major expenses,0, Family is moving to a new home.  This loan will be used to complete the move and cover any unexpected costs ( there are always unexpected costs when you move) that might come up.<br/>,212
0,4,MORTGAGE,50400,not verified,12.88,0,0,11,0,8.152198016,29.7,19,3,PC4,11.19711823,5.7540146,14.52449568,0.578947368,11.17534247,other,0, My husband decided to have a mid-life crisis. In need of a little jump start to help me along after 21 yrs as a dedicated wife &amp; mother.<br/> Borrower added on 10/29/10 > In need of a jump start for my fresh start...recently separated after 21 years.<br/>,288
0,4,RENT,100000,VERIFIED - income,17.06,0,0,10,0,9.836706519,43.6,29,2,PC1,11.39142428,7.534067971,5.345592559,0.344827586,17.18082192,debt consolidation,0, Excellent credit. Very secure job.<br/> Borrower added on 08/25/11 > Excellent credit. Very secure job.<br/>null,141
0,10,MORTGAGE,50004,not verified,13.58,0,0,13,0,9.400133944,18.2,39,2,PC3,11.29312631,6.83510187,4.136322276,0.333333333,17.01369863,debt consolidation,1,NA,0
0,3,RENT,65000,not verified,0.92,0,0,4,0,7.715123604,49.8,6,2,PC5,11.38108407,6.328383113,29.00490852,0.666666667,9.345205479,debt consolidation,1,NA,0
0,9,MORTGAGE,76300,VERIFIED - income source,8.7,0,1,9,0,7.639642288,19.2,18,2,PC3,11.30927812,5.441936594,36.71799808,0.5,4.169863014,debt consolidation,0," Looking to pay off 15K of me and my spouses Credit card balances.<br/><br/>Thank you,<br/>Steve<br/>",129
0,4,RENT,45000,VERIFIED - income,1.73,0,1,3,0,8.056426768,30.3,6,1,PC1,11.19711823,6.957497371,14.27212179,0.5,9.679452055,other,0,Personal Loan,13
0,1,MORTGAGE,45760,VERIFIED - income,3.65,0,0,14,0,8.704336438,47.5,25,1,PC2,11.11845964,6.06511323,7.591240876,0.56,5.17260274,debt consolidation,1,NA,0
1,1,RENT,70000,VERIFIED - income,17.97,0,0,11,0,10.10740751,73.4,36,1,PC3,11.04915835,7.709471459,2.854463157,0.305555556,13.2630137,small business,0,"This loan is for startup funding for an artisanal cheese shop. Our region was recently named America's foodiest small town, but there is currently no one adequately servicing the market demand for artisanal cheese and cured meats.  My husband and business partner has spent the last five years honing his craft in New York at some of the top cheese counters in the country. Now he is ready to bring the sort of small, friendly & knowledgeable neighborhood shop that is prevalent there to this area.  I will be managing the business operations and also will keep my secure full time job, giving us financial security so you know that your investment is not at risk. I have a good credit history, always pay my bills on time, and regularly pay more than the minimum on my accounts. Much of the outstanding credit debt is from moving expenses and is only a year old. I am confident that I will be able to pay this loan and pay down that debt with ease.  Thank you for your interest and please let me know if you have any questions.",1028
1,10,OWN,40000,not verified,16.68,0,0,20,0,9.435242376,42.6,33,1,PC4,10.75440742,6.43943024,3.194633017,0.606060606,12.09315068,individual major expenses,0," I have been with my company for 12 years and would like to pay off a few higher interest rate credit cards.  If I am funded, I will be saving approximately $100 month. Thank you for your consideration.  Shelli<br/>",243
0,10,RENT,75000,VERIFIED - income source,11.1,0,0,15,0,9.684833906,62.7,35,1,PC4,11.19711823,6.976721483,4.666791114,0.428571429,21.84931507,debt consolidation,0, I PLAN TO USE THIS LOAN TO CONSOLIDATE MY DEBTS WHICH I PAY REGULARLY EACH MONTH.  MY EXCELLENT PAYMENT HISTORY MAKES ME A GREAT BORROWER.  MY MONTHLY BUDGET AFFORDS ME THE ABILITY TO PAY ALL OF MY DEBT IN FULL AND THE FACT THAT I HAVE A SECURE POSITION AS AN OFFICE MANAGER AT A LAW OFFICE FOR CLOSE TO A DECADE ALOTS ME THE SECURITY OF KNOWING THAT I WILL PAY THIS LOAN RESPONSIBLY ON SCHEDULE.<br/>,430
0,10,MORTGAGE,36000,not verified,9.23,0,0,6,0,6.80461452,14.3,32,1,PC4,10.99765665,5.011745788,39.95560488,0.1875,11.9260274,individual major expenses,0," I have been in my current job for ten years.  I own my home, but it is time to remodel the kitchen.  I have priced out all the labor, appliances, cabinets, countertops and flooring. <br/>I pride myself for making my payments on time.  I have not applied for any credit in one year to make sure I do not go over my monthly budget.  My living expenses are 1,000.00 mthly and my salary runs three times that amount.  I have paid off one vehicle and am ahead on payoff of the second vehicle by one year.<br/>",533
0,10,MORTGAGE,60000,VERIFIED - income,9.24,0,0,13,0,9.075894275,11,35,2,PC2,11.06027441,6.510830521,6.86420318,0.371428571,14.17808219,other,0," this is for purchasing a honda goldwing trike<br/> Borrower added on 05/06/11 > this is a 1998 goldwing with 50K miles. it has a champion trike conversion. typically this bike with this conversion is valued in excess of $15K. The trike conversion costs $10K alone. This is being sold by a dealer and appears to be in excellent condition.<br/> Borrower added on 05/07/11 > someone had asked about my other financial obligations. my pc dropped several bits of info.<br/><br/>they are as follows<br/><br/>mortgage  $550/month<br/>utilities       ~$150/mo<br/>insurance    $125/mo<br/>phone etc    $75/mo<br/>food/gas      $300/mo<br/>other            $400/month<br/><br/>this past year I bought a newer truck and another motorcycle, both of which are paid for.<br/>",791
0,1,RENT,30000,VERIFIED - income,24.8905,0,1,6,0,8.020927719,58.5,6,1,PC2,11.04359361,6.228839681,9.85869208,1,5.17260274,other,0,"About me: I'm a young, ambitious, and excited student, father and future husband. The most important things in the world to me are my fiancee and her daughter, whose second birthday party I just had the pleasure of attending last month. I have a good job that I enjoy. I love to travel, speak foreign languages, and play the piano, and I'm a proud math/computer geek.  Purpose of loan: I'm finishing school! Since graduating high school in 03, I was a full-time student for two years, a half-time student in Germany for one semester, and part-time or no-time for the rest. Part of the reason is financial, part of it is personal, but all of it is behind me and I'm ready to commit to a non-stop trip to Diploma Town.  And I want you to come with me! I don't want this to be an impersonal ""you give me money, I say thanks and make payments"" kind of thing. I want you to get to know me, and see what your money is doing! Through a blog I promise to update regularly, you'll get to see the positive impact you're having on me and my family, and I'll also be happy to share news of my academic performance so you can see you're not throwing the money away on some loser. Maybe we could even turn this from just an investment into a friendship. By funding this loan, you are saving me from working 80 hours a week, giving me time to focus equally on my job and education, with plenty left over for my family.  I have just been accepted as a transfer student to the University of Illinois at Springfield, to pursue a B.A. in Mathematical Sciences. I will need 49 credit hours to finish. By my calculation, the total cost will be approximately $12,500 including books and fees, of which I am seeking 30% with this loan. I will be beginning in June with a scheduled completion in May 2010.  My goal is to break into the actuarial profession. If you're unfamiliar with it, actuaries are basically paid very well (often six figures) to predict the future--that is, calculate risk, particularly associated with insurance. It's a very important, but reportedly very low-stress profession. The latter is critical to me, because I want to spend as much time as possible with my family.  My financial situation: My fiancee and I both work full-time. I have a well-paying job as an entry-level manager for a construction company, and she's a barista (caffeine dealer). Our expenses are low for our area--we live in a duplex and both of our cars were pretty used when we got them. She takes care of most of the cost of food as well as diapers and such. I pay the bills, as you'll see below, except for rent, which is split between us. Although money from both sources will be probably be used to pay back this loan, and some cuts will be made from the budget listed below, I have listed only my own income and itemized my spending as of now.  My relatively weak credit score is a reflection of my high debt-to-income ratio, caused by a Stafford loan and a couple of credit cards to which my medical equipment and a trip to visit family in Philadelphia were recently charged, as well as a signature loan we used to fund our recent move and a mass of doctorŠ—ç’_Îés bills and auto repairs from last year. All of that is now resolved and we are paying everything down, and IŠ—ç’_Îéve never missed a payment on anything.",3299
